File,Hash,Offset
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b928b14ef57d9c4f5a37,3.7848526077097504
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",6f4dbf8e94fdd63767d6,3.7848526077097504
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5e29a0bcc05bae97a449,3.7848526077097504
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",732127a51bd8e17ae247,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d03a6c9ed4476956a607,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",84b0896c805497b3a33a,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",45ee59d1bf5f1cdc8d77,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",901e736756a97e681e5f,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",342cc7033d2891bf98be,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",43ce8a688303d3fa14c5,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0e7021e9fdc7190cd211,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",77499aefc45d3d75b787,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",aaa9e4006d9d901c03bb,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",3a77f9eda65c054a1137,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5d7dbbb02fc44075fa3f,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1b0d2106f7119a397623,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e98c74fb16aabb3a7769,3.9706122448979593
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5d6b19c767c55459db9c,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",88c3e31d8a747d570d50,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b003573974d47fc65ecf,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a531fcc0b3a41e23bdba,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",7dbfd41849e63f557ee0,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1bb6a473892892d5be13,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",65afc35dc994c3b7a33f,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",53b2591606e710c74f1b,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b714a2ae3675796328b8,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d92a1f261cb18bddb448,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9ee4d559ec9391da7594,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2d78571d6233d57a33b0,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",62d6277f8e8b9887ee46,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1344bfdd034f7fe2554b,4.574331065759637
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",05ca52fd04ecfc5fe9d0,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",ca781ac822c1b90e374e,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",36d92e68a7f447942b2a,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2c4b1af24583ca091065,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",66df40b3c0fed50c7d81,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b02d6ec3cb981f84350b,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",3af0eabf56c70e0b662f,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",518eb1b4f02665a19630,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",12364bace569db864d54,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",74f59e1255abaa89df2e,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",df1bc1e7924efbc50418,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",852618e87975fa7d12d4,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",bc7af0f2d182b2ca018c,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a88e428209a339c3fb34,4.597551020408163
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",ca6eb4dac9eb34d51b44,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",85603dacde090872d41e,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",968a2c5629efbde1ea54,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1fb9a6bfff3ba1c46803,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",65e57b09274156d68ae2,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",93eac7b257665209ca00,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0d2fd79a06ce6577d626,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5190e1965eca38092646,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",6942b7ae4b239a80ea0c,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0b32d6bcb1a99e791b8e,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",00ddb743840ba5e712d1,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d558989f72a94a4082a3,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a1c2ec3470bc3fc92e05,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",513308ca622cadd52336,4.922630385487528
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",22e040e1de6bafa48ff3,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",cdc1d98ff89005f18058,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",aacf213677b5f4c82194,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",4b36952d1b76791ecc91,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0e64f8a72fb6592e90e9,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b07a342c6c453c57a7f0,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0df799592c612c56f070,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",cff31c489863dfe71eb0,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",521e28650853b867f5b5,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b0a4efab7e2787a66def,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b99bbd55630311e895d6,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",72c3d468ba7a4fd05e7a,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1eec5c25eb3d80485c30,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",aeef091dc58a372fc9f5,5.085170068027211
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",fb7e5344ba10d448a3d6,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e696a3c8d35def773527,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",04a0025e2cf32c31f8bf,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5725fc2cc1221cc3693b,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f8ede39b35fe7af4d79f,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",af1af39371a19a413606,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",8f479e428c90230ef977,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f77456869bf7a2efbbf1,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d44d6d77718659c41948,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c18f2d4e7feac428eb17,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5263456a2a6b0de0c9f5,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",67ee7d51b6f907b4fcd2,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e90ab46efc939107e2a6,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",eb44bb17a6f1529746e8,5.712108843537415
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a99c10ff5270b43b688a,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",ad2e3985ac25147c11e3,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",6636aaab1bbf30dcf927,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b7599d2f517a84db32fe,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d19adc782ea195963a4e,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",59e9f4006446220e7bea,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",35f293868aa75d20978d,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",82e8b772485c18a08322,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2da4177be0049b4389d6,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",47cf011f62cc56015e24,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",12677e08cc8d06892586,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c47da117416039f42475,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",3b89677dffbbcffb3dc8,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5a0c52f5a1056da92948,5.804988662131519
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",aea0072864c49a634720,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",eaedc450757fda71f12a,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",251fc28a980410053d09,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",6091d825f0c04bbd13d8,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",729568ecfd1e862a5bdb,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",437ce86b2527d76f914f,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9b3e5665b8ff06cf0b3f,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a96a0fa357d79845d7ac,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9ab7bd159aded0182e88,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e39a03c5fd28dc715776,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f6b78dfb2cf76ab2e8a6,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d03b5c03f499eee19ad2,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",dc3c95ffb9032d60b3bd,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c688083e6d432b72cea1,6.478367346938776
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",35c354861bfdcd0e0946,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2667ff2eda6a337746e2,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b50a8769d7b2445893c4,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b50f5f7979678fbb0cb5,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",361a14f06ec04d3bdbeb,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",aab4373a4f811bafa7dc,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9980c6481e8f231341a1,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",58999a9cfd762bb63dda,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",8d9e2c329da8467d4cfc,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f882b7f3ed45583295e7,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",7f3b2de649be46ce84c6,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c476807da108fdef51f0,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",650f5dac5717b16fdf1d,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",3bce31be73a68d7b54cd,6.524807256235827
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",8426b97e2768fbb2eaea,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",62846e5f3059e7e4b2cf,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a1d57a5ce9a76af4b061,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",06ecd000e2b37007e42b,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b78e375d4d61153b4e62,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",eeefa5c37f349a6ce5f1,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",8a5d1b61232e5476229a,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",44ad256e5a0a0751ea5a,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9e8ecb12c479e45b5a12,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2b0f4a7dda87b644f378,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a490acfc19a617a4ce81,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c51b31c1bb7230341a72,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e0d4838837660c3e0715,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1c266ad0dab949c9414f,6.710566893424036
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",77845b44ab4f8e699611,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",a30e419ccc1e192e4364,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",fa7b1fe2426e4fd278c8,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d0f82c951637af1e6709,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",93669026a8e9cda06d0e,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e0b1dfe8ee7cadb475aa,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f139b65aec7aae722324,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e526e101c0b3c94ed74d,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",021c58e7c7d0ae5c29e7,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2cf6e62e987b5d2ec371,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",e6c6de64966a5346e98a,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",10419a1f6119762157fc,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",4dc2072b493806c269ad,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0d646f206b28e561f0a2,7.291065759637188
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",c8055c6b4cbd2fb9b6d9,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",85f2d6a2be142eb16d2b,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",ec7bd63043be30a17b7a,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1b549c7bb4c99a2460a6,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",4ff3fbdc549a4506e8b1,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",7d9b6d2231bdd7a5b062,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",38d34f64567c5c4e9b17,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5fa6706ac1aa53b99179,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",910b54f333f2a2c6160c,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",ead1a002342def6035ea,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",1a0dff742fcf57f83cdd,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",589fe325ae44056c4caf,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9547a54f21410449ee19,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",244c24080e4ed8b3f4b4,7.4071655328798185
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",25b9f4d15dd599a680e6,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",79039cb86d6e3a58888b,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d47fc609ff52a0f784b2,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",707831906c6030d142ad,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",35fe29ea14b361e99184,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",84f8d5740a3238d5f433,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b6ca0a433ab0eb2eea06,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5462b9eeaaeb4dc0cb3c,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b1800d5c58ae0622dac2,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",af3a06d0d884f4960ee0,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d558989f72a94a4082a3,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d57b190ca194e9eb351c,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",fd356bd0350671885b33,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",9c40266c1be5a078674f,8.034104308390022
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",2135ec4eb6f140104264,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",8d02b7aba1e459408181,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b237dc79b12ec5a5c4d5,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f32e35a851ebc26faee6,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",28ea46768d7d6ce52354,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",91d3ec8fd3630a75d9d2,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",5490fe9b0fcf19908f78,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",06ba0a1784c578bcd545,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",f0be365a5b0b41239240,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",bed5003256784df663bb,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",29ea3de6b442e0f6f89a,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",bb1f639f4b8fdb893aea,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d3fcab52228750147471,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",d6470aa700386e3e9ce5,8.893242630385487
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",976de9a4744b1ad44d44,9.218321995464853
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",0a35f6cc7fae9f185327,9.218321995464853
"7 Seconds -- Youssou N'Dour, Neneh Cherry.mp3",b544bbf3ddd761e7152f,9.218321995464853
