filename,MFCC_Mean_1,MFCC_StdDev_1,MFCC_Mean_2,MFCC_StdDev_2,MFCC_Mean_3,MFCC_StdDev_3,MFCC_Mean_4,MFCC_StdDev_4,MFCC_Mean_5,MFCC_StdDev_5,MFCC_Mean_6,MFCC_StdDev_6,MFCC_Mean_7,MFCC_StdDev_7,MFCC_Mean_8,MFCC_StdDev_8,MFCC_Mean_9,MFCC_StdDev_9,MFCC_Mean_10,MFCC_StdDev_10,MFCC_Mean_11,MFCC_StdDev_11,MFCC_Mean_12,MFCC_StdDev_12,MFCC_Mean_13,MFCC_StdDev_13
-1.718358491558677,-0.975604644690336,2.00614329104914,-0.2740996421889378,1.2846164751852278,0.6086330727590398,0.5576021031347819,0.32455337714963295,-0.051166675983131446,0.46149549643700516,-0.8032454469084007,0.4819721068663241,2.2743718023351045,0.9448689042949406,-0.3140370331773927,-0.24092725639164414,1.5219542182217538,-0.2631287062758057,-1.0249494109446793,-0.11692272236747055,1.268078268311748,-0.11523771826106471,0.19921675395578323,0.2688712423531755,-0.3717777171772963,0.9045765338333135,-1.14229440337193
-1.690864755693738,-0.22432266967637418,-0.5487241242494828,0.32726439046754646,-0.07665490124223091,0.8644258301559019,-0.9741716386016697,0.5071557905466324,-1.3703680839719612,0.35142421116580935,-0.9148071037656584,1.4526833970063535,-0.5462939831083719,1.070274980819885,-0.11895101083472646,0.43197838835831737,-0.6639607112343033,-0.05536212376391625,-1.2718797952243552,0.5584911208307924,-0.7598132026537983,0.10551291937297377,0.1870197051288622,0.6279611134643607,-1.1896852016788861,1.1073081470908355,-1.191533885631913
-1.6633710198287992,-0.20149157578628155,-0.48842795025294294,0.38800153006224547,0.06670891813609127,0.7436153069738427,-0.9238798483876576,0.7099216109315927,-1.26763565126388,0.31846062729700253,-0.8076285914313658,1.5731951462959004,-0.2700633642369408,0.9554129744009343,0.3438698478570461,0.4697450370503283,-0.5801004473102231,-0.07376802278117277,-1.0448735237724398,0.6081989324639647,-0.6809806419065688,-0.0075815666732461364,0.48563555512135104,0.7126087768484222,-1.1822866574516486,1.0554326587031562,-0.9740576470130868
-1.6358772839638602,-0.0812329551506959,-0.49496724210724935,0.31122855057239096,-0.05957141033884225,0.7214706511484226,-0.9072655404142391,0.7103203170731801,-1.1942353657071807,0.23373728597011476,-0.7471267376012013,1.6834743805749661,-0.25698878213272036,0.6169643725642924,0.5608288599554175,0.44656408043914864,-0.5748658396949107,0.013645359195805817,-0.6877998149616716,0.5555338457429705,-0.6543981815702534,-0.34207162697575794,1.0395460175283837,0.8702175689723276,-0.9265275145414222,0.9921438049802291,-1.024546481988737
-1.6083835480989215,0.1034559554684574,-0.5804772810732447,0.13688001452918352,-0.13514726235324032,0.7249203977728376,-0.8681023315902503,0.7711573748843682,-1.080820960119714,0.07224069260591504,-0.49168933293223643,1.9764030188515247,-0.3513227461890544,0.14053593083345373,0.3220408598878484,0.5577411417518549,-0.640719464517155,0.16925550358373317,0.023927691365848085,0.5222936001810259,-0.6357516079169928,-0.7319959499239992,0.9218316531686543,1.0807699783066158,-0.8443965228570773,0.8672580426820616,-1.0838288782124847
-1.5808898122339827,0.20713811609506863,-0.6738437481246707,0.18167591320229945,-0.301478104386769,0.6921293611520477,-0.9285979485556433,0.738542525078133,-1.1387722837700978,0.07965543159608832,-0.39911941398495304,1.9871884800887256,-0.5165681284953026,-0.13490493883476581,0.2888329353484998,0.4468889819333981,-0.562962931213626,0.4228472596949349,0.41252849638130407,0.4066578964829177,-0.5590487116574264,-0.9925968347980894,0.867823433436292,1.192734283901337,-0.8139272922344003,0.9007490855808534,-1.035930751211247
-1.5533960763690438,0.300250092482191,-0.8342617911858268,0.11610043027176181,-0.34676061293538046,0.6556702721023899,-0.9683438829081488,0.8495275040253014,-1.1195662165396312,-0.0512701368899578,-0.1720591473428063,2.2718384040190447,-0.6059215086742429,-0.5083656645691036,-0.3630169879042263,0.5151311207847653,-0.5762227952423095,0.41207334760285524,0.7081524616275261,0.529904746434933,-0.5394965881458381,-1.276326963013212,0.4370611921394971,1.2052466003378022,-0.6252885274745253,0.7879759954498434,-1.0882620765098352
-1.525902340504105,0.31497830607901495,-0.8747361366567703,0.06522720448393539,-0.30443484696392875,0.7782875998570409,-0.9998363320699377,0.8742600958944795,-1.1608879954404474,0.012045156057868421,-0.22029423924853284,2.188963115940416,-0.7049582667911931,-0.4166276334868102,-0.33209902074574926,0.4830601482876508,-0.789246316916159,0.33216714349323334,0.7528722811353344,0.46103198922490346,-0.6040198598799962,-1.1325553720499033,0.06595949378849561,1.1491864113134886,-0.9466936611869646,0.7381202734047841,-1.0433491532359072
-1.4984086046391663,0.302094925939319,-0.8809057537685301,0.016261067725835986,-0.3202745680600773,0.8847622165670169,-0.974203164327987,0.8844314770237542,-1.1854152204225719,-0.1232708487142723,-0.20728346497830852,2.0453136198761817,-0.6924843905143927,-0.2992661109348178,-0.22177423638696528,0.46638014657491245,-0.9704394503721329,-0.03716633793822556,0.2781536992890461,0.49215769466038306,-0.7634370876149978,-0.909558067138196,0.056855400460889334,1.1771471572255214,-1.0769975072598497,0.6829934734829584,-0.7990391880470241
-1.4709148687742273,-0.5129985440591425,1.4534298024154964,-1.4207203336450651,0.6506513040273169,-0.09890948938356547,-0.037872329022941076,0.505558466255257,0.20573001288096035,0.16968612129019042,-0.034592210734452296,-0.017978566757172944,-0.46440898801404273,0.7655747115469387,-0.5408222408372928,0.2514629831527043,0.7370597493669614,-0.5261261541474895,0.14636531844976583,0.6565673261406134,-0.2034242389557474,-1.1262546347678348,0.44279361972266634,0.34284577514186654,-0.00432433687688296,-0.006582347656388344,0.7692218729939205
-1.4434211329092885,0.14026730073545685,0.31340472444898615,-0.7711453136757694,0.012065669761339602,-0.46782437067265614,-0.49447093266921205,0.3437672010934838,-0.09555259066712746,-0.2494598392846411,-0.7499209652580743,0.007706344439822808,-0.6593758295248668,0.4609235919293725,-0.7322281476626455,0.11100631218059745,0.4335652161805053,-0.8489835831572019,-0.17905715088302562,0.36950908953367767,-0.25622887804211947,-1.2904663310722795,0.30368543046656366,0.15393028146081775,-0.0815259590853057,-0.02290817064738543,0.9847427090778491
